time,DAM_price
10jan2022 21:00:00,.2423999938964844
10jan2022 22:00:00,.2170299987792969
10jan2022 23:00:00,.1975700073242188
11jan2022 00:00:00,.2103399963378906
11jan2022 01:00:00,.2024199981689453
11jan2022 02:00:00,.1976000061035156
11jan2022 03:00:00,.193
11jan2022 04:00:00,.1948999938964844
11jan2022 05:00:00,.2044499969482422
11jan2022 06:00:00,.22525
11jan2022 07:00:00,.2753500061035156
11jan2022 08:00:00,.2812000122070312
11jan2022 09:00:00,.2971600036621094
11jan2022 10:00:00,.2770199890136719
11jan2022 11:00:00,.2572699890136719
11jan2022 12:00:00,.2443000030517578
11jan2022 13:00:00,.2465800018310547
11jan2022 14:00:00,.2550099945068359
11jan2022 15:00:00,.2778999938964844
11jan2022 16:00:00,.2899400024414063
11jan2022 17:00:00,.3163999938964844
11jan2022 18:00:00,.3158999938964844
11jan2022 19:00:00,.3092000122070312
11jan2022 20:00:00,.2853299865722656
11jan2022 21:00:00,.24475
11jan2022 22:00:00,.2340899963378906
11jan2022 23:00:00,.2116900024414063
12jan2022 00:00:00,.1966499938964844
12jan2022 01:00:00,.1871000061035156
12jan2022 02:00:00,.1842700042724609
12jan2022 03:00:00,.1795800018310547
12jan2022 04:00:00,.1783300018310547
12jan2022 05:00:00,.1935
12jan2022 06:00:00,.2346799926757812
12jan2022 07:00:00,.2731799926757812
12jan2022 08:00:00,.3001000061035156
12jan2022 09:00:00,.292739990234375
12jan2022 10:00:00,.2755
12jan2022 11:00:00,.2586499938964844
12jan2022 12:00:00,.2451100006103516
12jan2022 13:00:00,.2320800018310547
12jan2022 14:00:00,.2347700042724609
12jan2022 15:00:00,.2400099945068359
12jan2022 16:00:00,.255
12jan2022 17:00:00,.2848200073242187
12jan2022 18:00:00,.2859700012207032
12jan2022 19:00:00,.2690299987792969
12jan2022 20:00:00,.2478000030517578
12jan2022 21:00:00,.2137200012207031
12jan2022 22:00:00,.225
12jan2022 23:00:00,.1923600006103516
13jan2022 00:00:00,.2
13jan2022 01:00:00,.1888999938964844
13jan2022 02:00:00,.1926000061035156
13jan2022 03:00:00,.2008999938964844
13jan2022 04:00:00,.179
13jan2022 05:00:00,.1870599975585938
13jan2022 06:00:00,.1941399993896484
13jan2022 07:00:00,.2278000030517578
13jan2022 08:00:00,.2319900054931641
13jan2022 09:00:00,.2430899963378906
13jan2022 10:00:00,.2282599945068359
13jan2022 11:00:00,.2092299957275391
13jan2022 12:00:00,.1987599945068359
13jan2022 13:00:00,.2
13jan2022 14:00:00,.2031000061035156
13jan2022 15:00:00,.2268899993896484
13jan2022 16:00:00,.2535
13jan2022 17:00:00,.2672999877929688
13jan2022 18:00:00,.2672999877929688
13jan2022 19:00:00,.25
13jan2022 20:00:00,.2351900024414063
13jan2022 21:00:00,.2115800018310547
13jan2022 22:00:00,.2116999969482422
13jan2022 23:00:00,.1901999969482422
14jan2022 00:00:00,.1786999969482422
14jan2022 01:00:00,.16875
14jan2022 02:00:00,.1780899963378906
14jan2022 03:00:00,.1633300018310547
14jan2022 04:00:00,.1626100006103516
14jan2022 05:00:00,.1681900024414063
14jan2022 06:00:00,.1846999969482422
14jan2022 07:00:00,.2393800048828125
14jan2022 08:00:00,.2866000061035156
14jan2022 09:00:00,.2747200012207031
14jan2022 10:00:00,.2433899993896484
14jan2022 11:00:00,.2298099975585937
14jan2022 12:00:00,.2193600006103516
14jan2022 13:00:00,.2000399932861328
14jan2022 14:00:00,.2052100067138672
14jan2022 15:00:00,.2191499938964844
14jan2022 16:00:00,.2470800018310547
14jan2022 17:00:00,.262
14jan2022 18:00:00,.2744400024414063
14jan2022 19:00:00,.2558999938964844
14jan2022 20:00:00,.2188200073242187
14jan2022 21:00:00,.2191600036621094
14jan2022 22:00:00,.1959499969482422
14jan2022 23:00:00,.186
15jan2022 00:00:00,.222009994506836
15jan2022 01:00:00,.2111000061035156
15jan2022 02:00:00,.2025800018310547
15jan2022 03:00:00,.1901100006103516
15jan2022 04:00:00,.1905800018310547
15jan2022 05:00:00,.1981000061035156
15jan2022 06:00:00,.1851799926757813
15jan2022 07:00:00,.2001000061035156
15jan2022 08:00:00,.2156000061035156
15jan2022 09:00:00,.23
